Administrative_Duration,Informational_Duration,ProductRelated,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
237.5,142,1,0,0.008108108,15.88906362,0,1,2,1,9,0,1,1
66.33333333,0,1,0,0.0125,0,0,2,2,6,6,0,0,0
0,0,1,0,0.00625,0,0,2,4,7,1,0,0,0
190,0,1,0,0.010526316,0,0,1,1,6,1,0,1,0
174,18.5,1,0,0.001709402,0,0,1,2,3,8,1,1,0
227,0,1,0,0.025,0,0,3,2,1,10,0,1,0
23,0,1,0.028571429,0.028571429,0,0,1,1,8,2,0,1,0
0,0,1,0.006896552,0.01954023,0,0,2,2,3,10,0,0,0
0,39,1,0,0.0125,11.9955404,0,2,2,1,3,0,1,1
0,0,1,0,0.066666667,0,0,2,2,2,1,0,1,0
0,0,1,0.2,0.2,0,0,1,1,1,1,0,1,0
0,0,1,0,0.1,0,0,1,2,9,2,0,0,0
26,0,1,0.003508772,0.01754386,0,0,2,5,1,1,0,1,0
0,0,1,0.2,0.2,0,0,3,2,2,1,0,0,0
0,0,1,0.005405405,0.018918919,0,0,2,2,1,2,0,0,0
41,0,1,0.022222222,0.055555556,0,0,2,5,6,2,0,1,0
74,629,1,0.003870968,0.007285123,18.36804916,0,2,2,1,2,0,0,1
0,0,1,0,0.0125,0,0,2,2,1,2,0,1,0
0,0,1,0.2,0.2,0,0,2,2,1,3,0,1,0
0,0,1,0,0.04,0,0,2,10,4,3,0,0,0
0,0,1,0,0.003846154,0,0,2,2,1,2,0,0,0
0,0,1,0.2,0.2,0,0,2,2,4,11,0,0,0
74,0,1,0.013333333,0.040444444,0,0,2,4,3,6,0,0,0
0,0,1,0,0.008333333,0,0,3,2,1,1,0,1,0
45,0,1,0,0.018181818,0,0,2,2,3,1,0,0,0
112,0,1,0,0.006060606,0,0,3,2,3,2,1,1,0
0,0,1,0.075,0.1,0,0,3,2,1,13,0,1,0
37,0,1,0,0.011764706,0,0,2,2,3,2,1,1,0
0,0,1,0.019047619,0.025,0,0,2,5,2,1,0,0,0
0,0,1,0,0.025,0,0,3,3,2,1,0,0,0
5.5,0,1,0,0.026984127,0,0,2,2,2,3,0,0,0
50,0,1,0,0.013333333,0,0,2,2,5,2,0,0,0
0,0,1,0,0.002903226,0,0,2,2,4,2,0,1,0
26,0,1,0.015789474,0.037894737,0,0,2,2,4,6,0,0,0
0,0,1,0,0.046153846,0,0,2,2,4,2,0,0,0
113.5,0,1,0,0.002222222,0,0,1,8,4,11,1,0,0
0,0,1,0,0.066666667,0,0,1,1,3,10,0,0,0
279,0,1,0,0.05,0,0,3,2,1,10,0,1,0
228,267.5,1,0.002197802,0.037765568,0,0,2,2,3,2,0,0,0
55,4,1,0,0.033333333,0,0,1,1,8,2,1,0,0
112.5,0,1,0.004,0.019314286,17.527656,0,1,1,4,3,0,0,0
17,0,1,0,0.018181818,0,0,1,1,3,1,0,1,0
0,0,1,0.04,0.053333333,0,0,2,2,1,2,0,0,0
0,0,1,0,0.01,0,0,1,1,1,2,1,0,0
0,0,1,0.019047619,0.036507937,0,0,2,2,6,1,0,0,0
0,0,1,0,0.036,0,0,2,2,1,2,0,1,0
8.5,0,1,0,0.006451613,0,0,2,2,3,3,1,1,0
0,0,1,0,0.04,0,0,3,3,3,9,0,1,0
0,0,1,0.2,0.2,0,0,2,2,4,1,0,0,0
0,0,1,0,0.0125,61.9395,0,2,2,1,2,1,1,1
0,0,1,0.2,0.2,0,0,2,5,5,1,0,0,0
0,0,1,0,0.007142857,0,0,2,2,1,3,0,0,0
319.5,0,1,0,0.007142857,0,0,3,2,1,9,1,1,0
0,0,1,0.003571429,0.053571429,0,0,3,2,1,1,0,0,0
0,132,1,0,0.014285714,0,0,3,2,4,14,0,1,0
0,0,1,0,0.025,0,0,2,2,3,2,0,0,0
0,0,1,0.03,0.055,0,0,1,1,1,1,0,0,0
97.5,0,1,0.04,0.059846154,0,0,3,2,2,1,0,1,0
182.0833333,0,1,0,0.01,0,0,2,2,4,2,0,0,0
97,0,1,0.0125,0.025,0,0,2,2,6,1,0,0,0
0,0,1,0.2,0.2,0,0,2,5,1,1,0,0,0
34.83333333,0,1,0.026666667,0.046666667,0,0,1,1,2,1,0,1,0
0,57,1,0.012903226,0.039247312,8.682741935,0,2,4,5,2,0,0,0
0,0,1,0.077777778,0.116666667,0,0,2,4,3,1,0,0,0
0,0,1,0.066666667,0.133333333,0,0,1,1,8,3,0,0,0
0,14,1,0.020512821,0.035897436,0,0,3,2,1,3,0,1,0
0,0,1,0,0.021666667,0,0,2,5,1,1,0,0,0
77,0,1,0,0.044444444,0,0,1,1,3,3,1,1,0
107,0,1,0,0.008510638,9.702113281,0,2,4,1,2,1,1,0
614.1666667,0,1,0,0.019871795,7.256219133,0,2,2,3,1,0,0,0
315.9666667,0,1,0.019047619,0.032380952,0,0,3,2,3,2,0,0,0
0,0,1,0.2,0.2,0,0,2,2,3,3,0,0,0
0,0,1,0.017105263,0.047105263,0,0,2,2,1,3,0,0,0
0,0,1,0.019047619,0.042857143,0,0,1,1,3,1,0,0,0
11,0,1,0.013636364,0.034848485,0,0,4,1,6,1,0,0,0
0,0,1,0.2,0.2,0,0,3,2,3,1,0,0,0
47.66666667,0,1,0,0.014285714,0,0,1,1,8,2,1,0,0
0,0,1,0.030769231,0.076923077,0,0,2,6,4,1,0,0,0
0,0,1,0,0.05,0,0,2,2,3,3,0,0,0
0,0,1,0,0.025,0,0,2,2,7,7,0,0,0
0,0,1,0,0.066666667,0,0,2,2,9,1,0,1,0
30,148.5,1,0.007407407,0.014814815,10.10222222,0,1,1,1,10,0,0,0
0,0,1,0,0.014285714,0,0,1,1,1,1,0,1,0
0,0,1,0,0.1,0,0,3,2,3,9,0,1,0
0,0,1,0.014285714,0.035714286,0,0,4,2,1,3,0,0,0
0,0,1,0.05,0.1,0,0,2,2,6,1,0,0,0
25,0,1,0,0.025,0,0,2,2,1,2,1,1,0
0,0,1,0,0.04047619,0,0,3,2,1,1,0,1,0
359,954,1,0,0.005555556,0,0,3,2,7,9,0,1,0
0,0,1,0,0.04,0,0,2,4,1,3,0,1,0
59,0,1,0,0.025,0,0,2,4,6,2,0,1,0
1347.75,0,1,0.019871795,0.09,0,0,2,2,1,2,0,0,0
0,0,1,0.04,0.07,0,0,2,2,4,1,0,0,0
0,0,1,0,0.027272727,0,0,2,6,2,3,0,0,0
280.95,762.5,1,0.003333333,0.014008551,25.96702005,0,2,4,2,2,0,0,0
100.3,0,1,0.011428571,0.01725974,9.162351243,0,3,2,1,1,0,0,1
23,0,1,0,0.010493827,1.865777778,0,2,2,3,13,0,0,0
53.38095238,0,1,0,0.003571429,0,0,2,2,6,2,1,1,0
8,0,1,0.007692308,0.038461538,0,0,2,2,3,13,0,0,0
0,0,1,0.006896552,0.013793103,0,0,1,6,1,1,0,0,0
0,60,1,0.028787879,0.047348485,0,0,1,1,1,3,0,0,0
0,0,1,0.033333333,0.066666667,0,0,2,2,3,1,0,0,0
416.3928571,449.3333333,1,0,0.00742538,33.6117917,0,2,4,9,2,0,0,1
573.5,0,1,0.005882353,0.020602653,0,0,3,2,3,2,0,0,0
0,0,1,0.2,0.2,0,0,2,2,1,1,0,0,0
465.8333333,71,1,0.006666667,0.013333333,7.169617487,0,2,2,1,1,0,1,0
0,212.5,1,0,0.003174603,0,0,2,4,7,2,0,0,0
0,0,1,0.2,0.2,0,0,2,2,4,3,0,0,0
0,0,1,0,0.014705882,0,0,1,1,2,3,0,0,0
97.64285714,0,1,0.005128205,0.013043478,0,0,2,4,1,3,0,1,0
0,0,1,0,0.066666667,0,0,2,2,3,14,0,0,0
148,0,1,0,0.027272727,0,0,2,2,1,3,0,1,0
0,0,1,0,0.033333333,0,0,3,2,1,10,0,0,0
58,0,1,0.004,0.02,0,0,2,2,1,3,0,0,0
0,0,1,0.023076923,0.036410256,0,0,3,2,2,3,0,1,0
3,0,1,0,0.025,0,0,3,2,1,3,0,1,0
97.61111111,0,1,0.038461538,0.058577534,0,0,2,4,3,1,0,0,0
57,0,1,0,0.025,0,0,1,1,8,10,0,0,0
34,0,1,0.018181818,0.021212121,0,0,3,2,5,1,0,1,0
0,0,1,0,0.011111111,0,0,3,2,6,1,0,0,0
0,0,1,0.022222222,0.072222222,0,0,2,2,4,2,0,0,0
7,0,1,0,0.0125,0,0,3,2,3,1,0,0,0
37.5,0,1,0,0.05,0,0,2,2,1,2,0,0,0
3,0,1,0,0.014634146,0,0,3,7,3,3,0,0,0
0,0,1,0.2,0.2,0,0,3,2,7,1,0,0,0
0,0,1,0,0.066666667,0,0,2,2,2,3,0,1,0
0,0,1,0.025,0.045833333,0,0,3,2,7,3,0,1,0
22.5,0,1,0,0.001190476,0,0,2,4,3,1,0,0,0
0,1411,1,0,0.1,0,0,2,2,1,2,0,0,0
0,0,1,0.028571429,0.057142857,0,0,2,5,2,10,0,0,0
0,0,1,0,0.1,0,0,1,1,1,10,0,0,0
0,0,1,0,0.066666667,0,0,2,2,3,1,0,0,0
0,0,1,0.2,0.2,0,0,3,2,3,1,0,0,0
0,0,1,0,0.018965517,0,0,2,6,7,1,0,0,0
0,0,1,0.005555556,0.003703704,0,0,1,1,7,2,1,0,0
38,0,1,0,0.014035088,0,0,2,7,1,3,0,1,0
77,447,1,0,0.02398374,22.80152439,0,2,2,1,2,0,0,0
58.5,125,1,0,0.002222222,0,0,2,2,7,2,1,1,0
0,0,1,0,0.066666667,0,0,2,4,1,1,0,1,0
99.33333333,28.5,1,0,0.011111111,0,0,2,2,3,8,1,0,0
117,0,1,0.00952381,0.019047619,0,0,1,1,1,2,1,0,0
0,0,1,0,0.066666667,0,0,4,1,1,1,0,0,0
16.66666667,0,1,0.001298701,0.039924242,0,0,3,2,1,1,0,0,0
0,0,1,0.022222222,0.066666667,0,0,2,10,4,3,0,0,0
81.5,0,1,0.005797101,0.017153855,0,0,2,2,1,1,0,0,0
0,0,1,0.036363636,0.072727273,0,0,1,1,3,1,0,0,0
0,0,1,0.2,0.2,0,0,2,2,1,1,0,0,0
0,90,1,0.018181818,0.054545455,0,0,4,2,1,2,0,0,0
34,0,1,0,0.004166667,0,0,2,2,7,8,1,0,0
38.5,0,1,0.002631579,0.007894737,0,0,2,2,4,3,0,1,0
0,0,1,0,0.028571429,0,0,4,1,1,3,0,0,0
0,0,1,0.004545455,0.018181818,0,0,4,2,1,3,0,0,0
156.25,0,1,0,0.0165,0,0,3,2,8,2,0,0,0
15,0,1,0.018181818,0.054545455,0,0,2,2,1,8,0,0,0
0,0,1,0,0.066666667,0,0,2,2,7,1,0,0,0
0,18,1,0,0.066666667,0,0,2,2,7,10,0,0,0
0,0,1,0,0.0035,0,0,2,2,3,1,0,0,0
19,0,1,0.005,0.0225,0,0,4,1,2,3,0,1,0
0,0,1,0.04,0.08,0,0,2,5,2,2,0,1,0
7,0,1,0.0125,0.03125,0,0,2,2,1,2,0,0,0
0,0,1,0.066666667,0.133333333,0,0,2,2,1,13,0,0,0
0,0,1,0,0.015384615,0,0,2,4,1,1,0,1,0
0,0,1,0,0.05,0,0,3,2,3,10,0,1,0
0,0,1,0.028571429,0.085714286,0,0,4,1,4,1,0,0,0
0,0,1,0,0.028571429,0,0,2,2,1,1,0,0,0
0,0,1,0.033333333,0.066666667,0,0,2,2,1,3,0,1,0
67.5,245,1,0,0.00430839,0,0,2,4,1,1,0,0,0
311.4090909,0,1,0.006635802,0.027174712,3.541145833,0,2,4,1,1,0,1,0
0,0,1,0,0.04,0,0,2,5,1,1,0,0,0
0,0,1,0.2,0.2,0,0,3,2,6,1,0,1,0
14,0,1,0.026666667,0.058333333,0,0,2,2,6,1,0,1,0
145,0,1,0,0.013333333,0,0,2,2,1,2,1,0,0
0,0,1,0.032727273,0.033846154,0,0,2,7,7,6,0,0,0
0,15,1,0.041666667,0.05327381,0,0,1,1,1,3,0,1,0
43,0,1,0,0.005263158,0,0,2,2,4,8,1,0,0
0,0,1,0,0.00952381,0,0,4,1,3,2,0,0,0
84,0,1,0,0.002380952,0,0,1,1,3,2,0,0,0
0,0,1,0.2,0.2,0,0,3,2,1,10,0,0,0
120,0,1,0,0.014285714,0,0,1,2,1,10,0,0,0
0,0,1,0,0.007051282,9.294775641,0,2,2,1,10,0,0,1
0,0,1,0.005714286,0.023619048,0,0,2,2,1,1,0,0,0
0,0,1,0.2,0.2,0,0,2,2,1,1,0,0,0
0,0,1,0.011764706,0.041176471,0,0,2,6,9,6,0,0,0
0,0,1,0.2,0.2,0,0,1,1,3,3,0,0,0
0,0,1,0,0.030952381,0,0,2,5,2,1,0,0,0
263,0,1,0,0.028571429,0,0,1,1,9,8,1,0,0
0,0,1,0.00625,0.020233586,0,0,3,2,1,1,0,0,0
72.94444444,125.0952381,1,0.008695652,0.035397453,0,0,3,2,8,2,0,0,0
0,0,1,0,0.1,0,0,2,2,3,1,0,0,0
0,0,1,0.006666667,0.056666667,0,0,2,6,6,1,0,0,0
0,0,1,0,0.027272727,0,0,2,2,2,1,0,0,0
18.5,0,1,0.045454545,0.081818182,0,0,2,2,4,1,0,0,0
87.33333333,0,1,0,0.009683372,0,0,2,4,6,3,0,1,0
99.60588235,0,1,0,0.00761877,6.871308983,0,2,2,2,2,0,0,1
63,0,1,0.030769231,0.046153846,0,0,4,1,3,1,0,0,0
68,103,1,0,0.015384615,35.99261538,0,2,2,3,7,0,1,1
0,0,1,0,0.016666667,0,0,2,2,7,1,0,0,0
0,0,1,0,0.05,0,0,2,2,1,1,0,0,0
68.5,0,1,0.005405405,0.00113798,0,0,1,1,1,2,0,1,0
135,0,1,0,0.066666667,0,0,2,2,1,10,0,0,0
0,0,1,0,0.033333333,0,0,1,2,1,2,0,1,0
34,0,1,0,0.028571429,53.13428571,0,2,4,2,8,1,0,1
176.25,404,1,0.012962963,0.033262108,8.833825926,0,2,2,2,2,0,1,1
315.1449864,147.8666667,1,0.002531328,0.010737154,0,0,2,2,2,2,0,0,0
523.2142857,263,1,0.003846154,0.014903846,10.60089168,0,2,2,3,1,0,0,1
76,0,1,0.004761905,0.023809524,5.51397619,0,4,1,3,2,0,0,0
118.6666667,0,1,0.003703704,0.008333333,27.45138186,0,3,2,1,2,0,1,1
0,0,1,0.018181818,0.081818182,0,0,2,2,1,13,0,0,0
174.5,0,1,0,0.006060606,0,0,1,1,3,2,0,0,0
40,0,1,0,0.007142857,0,0,1,1,4,2,0,0,0
201.1666667,41,1,0,0.0125,0,0,1,1,1,3,0,0,0
374.875,53,1,0.002105263,0.00954386,0,0,2,2,3,2,0,0,0
56,0,1,0,0.00234375,0,0,2,2,1,3,0,0,0
92.83333333,0,1,0.002666667,0.015333333,17.84230699,0,1,1,1,2,0,0,1
0,0,1,0.0125,0.025,0,0,2,5,7,1,0,0,0
0,0,1,0.133333333,0.166666667,0,0,2,2,1,3,0,0,0
4,148.5,1,0,0.01875,0,0,2,2,7,2,0,0,0
102,0,1,0,0.004444444,0,0,3,2,4,2,0,1,0
0,0,1,0.066666667,0.066666667,0,0,3,2,5,1,0,0,0
11,0,1,0,0.023529412,0,0,2,2,1,3,1,0,0
0,126,1,0.0125,0.0296875,0,0,2,2,1,2,0,0,0
0,0,1,0.003448276,0.027586207,0,0,2,2,6,1,0,0,0
187,41,1,0.000606061,0.011616162,16.71534488,0,2,2,3,2,0,0,0
0,0,1,0.014285714,0.047619048,0,0,2,2,4,2,0,0,0
185,0,1,0.020512821,0.031196581,0,0,2,2,6,1,0,0,0
0,0,1,0.005555556,0.032271242,2.188718519,0,2,4,3,2,0,1,1
0,0,1,0,0.023809524,0,0,3,2,6,3,0,0,0
166.2,371,1,0.004444444,0.008888889,0,0,1,1,8,3,0,0,0
0,0,1,0.1,0.125,0,0,3,2,3,3,0,0,0
0,0,1,0,0.007407407,57.7293604,0,2,2,3,2,0,0,1
0,0,1,0.2,0.2,0,0,3,2,3,3,0,0,0
84,0,1,0,0.02,0,0,2,2,5,2,0,0,0
86,0,1,0.009090909,0.027272727,0,0,3,2,3,1,0,1,0
754.1095238,77,1,0.004545455,0.026479076,2.08053355,0,1,1,3,2,0,0,1
24,0,1,0,0.028571429,0,0,2,2,8,2,0,0,0
0,0,1,0.055555556,0.071428571,0,0,2,2,3,1,0,0,0
17.34848485,0,1,0,0.043589744,0,0,2,2,7,1,0,0,0
0,0,1,0.014285714,0.028571429,0,0,2,2,2,1,0,0,0
15,0,1,0,0.05,0,0,3,2,4,8,0,0,0
0,0,1,0,0.015227273,45.4316713,0,2,2,1,2,0,1,1
36,395,1,0,0.014285714,0,0,2,2,1,2,1,0,0
34,0,1,0.002439024,0.007012195,0,0,2,2,1,1,0,0,0
0,0,1,0,0.1,0,0,2,2,1,13,0,1,0
0,0,1,0,0.05,0,0,3,2,1,1,0,0,0
47,0,1,0,0.009090909,10.7929507,0,2,2,2,2,1,0,1
0,0,1,0,0.004812274,0,0,2,2,2,2,0,1,0
44.5,4,1,0.005,0.045416667,0,0,2,2,4,1,0,0,0
125.5,0,1,0.002469136,0.023703704,0,0,1,8,3,2,0,0,0
0,0,1,0.02,0.04,0,0,2,2,3,1,0,0,0
42,54,1,0,0.008333333,0,0,2,2,8,1,0,0,0
0,0,1,0.2,0.2,0,0,2,5,9,1,0,0,0
0,0,1,0.2,0.2,0,0,2,5,1,1,0,0,0
0,0,1,0,0.011111111,0,0,2,2,3,3,0,1,0
95,0,1,0.0125,0.04375,0,0,2,2,4,1,0,0,0
56.5,0,1,0,0.01,0,0,3,2,1,8,1,1,0
0,0,1,0,0.1,0,0,1,1,8,3,0,0,0
0,0,1,0,0.058333333,0,0,3,2,3,1,0,1,0
134.9285714,41,1,0,0.014141414,8.482727273,0,2,2,8,2,0,0,1
0,0,1,0.031932773,0.043075335,0,0,3,2,1,3,0,0,0
64,0,1,0.001666667,0.029166667,0,0,2,4,9,10,0,0,0
68,0,1,0,0.008888889,0,0,1,1,9,3,1,1,0
20.5,0,1,0.004347826,0.010434783,0,0,2,2,1,3,0,0,0
0,0,1,0.2,0.2,0,0,2,4,6,2,0,0,0
0,0,1,0,0.1,0,0,3,2,1,1,0,0,0
11.33333333,0,1,0,0.002380952,0,0,2,2,1,1,0,0,0
0,0,1,0.011111111,0.012222222,0,0,1,1,1,6,0,1,0
504,0,1,0.023529412,0.023529412,0,0,3,2,8,2,0,0,0
25,0,1,0,0.00952381,18.5847619,0,4,1,1,3,0,0,0
20,0,1,0,0.013333333,0,0,2,2,1,1,0,0,0
19.66666667,0,1,0.028571429,0.03,0,0,3,2,3,9,0,1,0
13,0,1,0,0.006666667,0,0,2,2,1,2,1,1,0
0,0,1,0.023529412,0.080392157,0,0,2,2,6,1,0,0,0
0,0,1,0,0.025,0,0,2,2,1,1,0,0,0
76.33333333,0,1,0.004444444,0.010666667,0,0,2,2,8,2,0,0,0
45.44444444,40.66666667,1,0,0.007923497,3.077836066,0,2,4,3,1,0,1,1
31,0,1,0,0.005951036,0,0,2,2,1,1,0,0,0
0,0,1,0,0.033333333,0,0,1,1,8,3,0,0,0
0,0,1,0,0.001666667,0,0,3,2,1,3,0,1,0
0,0,1,0,0.037222222,0,0,2,4,3,2,0,0,0
0,0,1,0,0.05,0,0,1,1,3,15,0,1,0
0,0,1,0,0.02,0,0,2,2,4,10,0,0,0
0,399.3333333,1,0.003673469,0.02675737,0,0,2,2,2,2,0,0,0
0,0,1,0,0.05,0,0,2,4,3,3,0,0,0
0,0,1,0.007692308,0.051923077,0,0,3,2,2,3,0,0,0
125.1666667,0,1,0.006060606,0.011774152,0,0,3,2,1,8,0,1,0
13,0,1,0.008,0.025333333,0,0,2,5,1,3,0,0,0
72.66666667,345,1,0,0.035897436,6.482798269,0,2,4,4,1,0,0,1
100.9166667,0,1,0,0.002185792,69.43043195,0,2,2,3,3,0,1,1
60,23,1,0.001694915,0.018834175,6.445051499,0,3,2,1,2,0,1,0
49.5,29.5,1,0,0.004,20.97144,0,2,4,3,8,0,1,1
466.5,75.25,1,0.006944444,0.010974434,0,0,3,2,4,1,0,0,0
0,0,1,0,0.028571429,0,0,3,2,1,8,1,1,0
0,0,1,0,0.1,0,0,3,2,1,10,0,0,0
175.2307692,0,1,0.004347826,0.023913043,0,0,4,2,8,1,0,0,0
96.85714286,0,1,0,0.020707071,19.71468924,0,1,1,2,10,0,0,1
0,0,1,0.033333333,0.05,0,0,1,1,3,1,0,0,0
402.1857143,116,1,0.002531646,0.016289934,4.642,0,2,2,2,2,0,0,1
0,0,1,0,0.026666667,0,0,3,2,2,3,0,0,0
178.2,0,1,0.02,0.05,0,0,3,2,8,3,0,1,0
156.5,122,1,0,0.00297619,0,0,2,4,1,2,0,0,0
58,0,1,0,0.004166667,0,0,1,1,2,2,1,0,0
0,0,1,0.085714286,0.128571429,0,0,2,2,1,10,0,0,0
43,0,1,0,0.004545455,0,0,1,1,3,2,0,0,0
0,0,1,0.044444444,0.055555556,0,0,3,2,3,10,0,0,0
0,844,1,0.066666667,0.066666667,0,0,2,2,4,2,0,0,0
0,0,1,0,0.028571429,0,0,1,1,1,1,0,0,0
0,0,1,0,0.066666667,0,0,2,5,1,10,0,0,0
0,0,1,0.019047619,0.035714286,0,0,1,1,3,1,0,0,0
306,0,1,0,0.030952381,0,0,2,2,4,1,0,0,0
72,0,1,0.01,0.023666667,0,0,2,2,3,2,0,0,0
0,0,1,0.05,0.1,0,0,3,2,2,1,0,0,0
202,0,1,0,0.066666667,0,0,2,2,8,6,1,0,0
0,0,1,0.2,0.2,0,0,1,1,3,3,0,0,0
0,0,1,0.028571429,0.034285714,0,0,2,2,1,2,0,0,0
359.3,407,1,0.010526316,0.017493734,4.494741228,0,1,1,2,1,0,1,1
0,0,1,0,0.025,0,0,4,1,9,3,0,1,0
0,0,1,0.2,0.2,0,0,1,1,2,1,0,0,0
0,0,1,0.02,0.04,0,0,2,2,7,1,0,0,0
39,0,1,0,0.021875,0,0,4,1,1,10,0,0,0
0,0,1,0.2,0.2,0,0,2,4,1,3,0,0,0
0,0,1,0,0.05,0,0,1,1,6,1,0,1,0
0,0,1,0.014285714,0.05,0,0,3,2,1,3,0,0,0
41.5,60.5,1,0.004347826,0.02173913,0,0,2,2,2,13,0,1,0
0,0,1,0,0.007777778,0,0,1,1,7,3,0,0,0
0,0,1,0,0.014285714,0,0,1,1,1,3,0,1,0
123,0,1,0,0.011111111,0,0,1,2,2,2,0,0,0
42,0,1,0.002857143,0.009285714,0,0,1,1,3,1,0,1,0
0,81,1,0,0.007723577,4.667079268,0,3,3,2,10,0,0,1
0,0,1,0,0.066666667,0,0,4,1,3,3,0,0,0
22,0,1,0.001818182,0.019393939,7.882377258,0,1,1,3,2,0,0,0
95.5,0,1,0,0.002666667,0,0,3,2,1,8,1,0,0
48.66666667,0,1,0,0.004166667,0,0,3,2,1,9,0,1,0
294.7,329.5,1,0.003214696,0.014766169,2.346800426,0,2,2,4,1,0,0,0
0,0,1,0,0.005263158,0,0,2,2,4,1,0,1,0
0,0,1,0.011529933,0.033252033,0,0,2,2,2,13,0,0,0
0,0,1,0.2,0.2,0,0,1,8,2,1,0,0,0
0,0,1,0,0.000956938,0,0,2,4,7,2,0,0,0
0,0,1,0,0.044444444,0,0,2,2,3,2,0,0,0
125,70,1,0,0.015625,0,0,2,2,1,1,0,0,0
12,24,1,0.033333333,0.083333333,0,0,2,2,1,3,0,0,0
10.5,0,1,0,0.00952381,0,0,2,4,4,8,0,0,0
0,0,1,0,0.009090909,0,0,2,2,4,1,0,0,0
0,0,1,0.001360544,0.017428305,3.609398514,0,2,4,7,3,0,1,1
99,0,1,0.007894737,0.023245614,0,0,2,2,3,1,0,0,0
171.0833333,0,1,0,0.013333333,52.10818182,0,2,2,1,2,0,0,1
159.5,0,1,0.011764706,0.041176471,0,0,1,1,3,2,0,1,0
5,0,1,0,0.003571429,0,0,1,1,2,2,1,1,0
206,0,1,0,0.018487395,0,0,1,1,1,3,1,0,0
40,162,1,0.024561404,0.036842105,32.64521053,0,2,7,3,2,0,0,0
0,0,1,0.028571429,0.071428571,0,0,3,2,6,1,0,0,0
0,0,1,0,0.015384615,31.3094364,0,2,2,1,2,1,0,1
0,0,1,0,0.025,0,0,2,2,2,2,0,0,0
262.25,298,1,0.000308642,0.026591844,43.3616369,0,1,1,1,2,0,0,1
44,0,1,0.007692308,0.021794872,0,0,2,6,1,1,0,0,0
0,0,1,0.0125,0.04,0,0,3,2,3,3,0,0,0
0,0,1,0.2,0.2,0,0,1,1,1,3,0,0,0
0,0,1,0.018181818,0.063636364,0,0,2,6,1,1,0,0,0
0,0,1,0,0.05,0,0,3,3,4,3,0,1,0
0,0,1,0,0.04375,0,0,2,4,1,3,0,0,0
0,0,1,0,0.011578947,0,0,2,2,3,1,0,0,0
62.5,0,1,0,0.031372549,0,0,2,2,1,2,0,0,0
937.1746032,357,1,0.000833333,0.005345441,2.526616865,0,1,2,3,2,0,0,0
48,0,1,0.001098901,0.016433566,0,0,2,2,1,6,0,1,0
0,0,1,0.012121212,0.014545455,0,0,1,1,1,3,0,1,0
437.3913043,235.55,1,0.002197802,0.004916136,2.086218493,0,2,2,3,2,0,0,1
159.3333333,0,1,0,0.006666667,0,0,2,10,4,3,1,1,0
0,0,1,0.2,0.2,0,0,2,2,4,1,0,0,0
32.5,0,1,0.005952381,0.039104938,0,0,3,2,1,3,0,0,0
0,30,1,0,0.030769231,0,0,3,2,1,3,0,0,0
212.7416667,104,1,0,0.016037881,8.600043095,0,3,2,8,13,0,1,0
0,0,1,0,0.020689655,0,0,4,2,3,1,0,1,0
16.33333333,0,1,0.008,0.03,9.15008,0,4,1,1,2,0,0,1
0,0,1,0.022222222,0.055555556,0,0,2,2,6,1,0,0,0
0,0,1,0,0.033333333,0,0,1,1,1,9,1,1,0
130,0,1,0,0.003448276,0,0,2,2,1,2,1,0,0
15,17,1,0,0.027272727,15.66445171,0,2,2,4,10,0,0,1
0,0,1,0,0.05,0,0,1,1,1,2,0,0,0
0,0,1,0,0.05,0,0,2,7,2,3,0,0,0
0,0,1,0,0.033333333,0,0,2,2,1,2,0,0,0
44,0,1,0.005555556,0.025925926,0,0,2,2,4,2,0,1,0
140.5,0,1,0.013675214,0.016892552,0,0,1,1,3,2,0,1,0
0,0,1,0,0.066666667,0,0,2,2,1,1,0,0,0
0,0,1,0,0.030769231,0,0,2,5,3,3,0,0,0
0,0,1,0.061538462,0.092307692,0,0,1,8,1,1,0,0,0
56,88,1,0,0.010142857,0,0,3,2,3,9,0,1,0
281,0,1,0,0.025,0,0,3,2,8,8,1,0,0
88,0,1,0.025,0.053125,0,0,1,1,3,3,0,0,0
0,0,1,0.015686275,0.049411765,0,0,2,6,4,1,0,1,0
110.4090909,51,1,0.00056338,0.017396907,7.891171006,0,2,2,1,10,0,0,0
0,0,1,0.024242424,0.053030303,0,0,1,1,6,3,0,0,0
0,0,1,0,0.066666667,0,0,1,8,4,11,0,0,0
316.1405025,321.6666667,1,0.000668896,0.006998399,1.088158231,0,2,4,3,8,1,0,0
0,0,1,0,0.01,0,0,1,2,1,8,1,0,0
27,0,1,0,0.0125,0,0,2,2,3,8,1,0,0
74,26,1,0.003571429,0.005357143,44.61199852,0,1,1,4,9,0,1,1
0,0,1,0.04,0.12,0,0,1,1,3,1,0,0,0
0,0,1,0.2,0.2,0,0,2,2,1,3,0,0,0
0,0,1,0.2,0.2,0,0,3,2,6,3,0,0,0
0,0,1,0,0.04,54.85543,0,2,4,3,2,0,0,0
0,0,1,0.025,0.075,0,0,3,2,1,3,0,0,0
140,0,1,0,0.025,0,0,1,1,4,2,1,1,0
119,0,1,0,0.007142857,0,0,2,6,2,2,1,0,0
301.7,336.5,1,0.005660377,0.021383648,13.00183962,0,1,1,2,2,0,1,1
